text,author,reply,retweet,like,date,cleaned_text,non_baku,label,text_length
"Bareskrim Akan Periksa Rosan dan Connie soal Pernyataan Prabowo Hanya Akan Menjabat 2 Tahun

hTetaps://news.muslimkreatif.com/2024/02/bareskrim-akan-periksa-rosan-dan-connie.html

#Pilpres2024 #Pemilu2024",Portal Berita News,0,0,0,2024-02-15T15:02:46.000Z,Bareskrim Akan Periksa Rosan dan Connie soal Pernyataan Prabowo Hanya Akan Menjabat 2 Tahun,,neutral,14
"Ganjar Mahfud adalah tim yang gak tergoyahkan mereka punya komitmen kuat buat memajukan bangsa ini 
@kimikumoneymoli
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",gaza dewi,0,1,0,2024-02-15T15:11:59.000Z,Ganjar Mahfud adalah tim yang gak tergoyahkan mereka punya komitmen kuat buat memajukan bangsa ini,,positive,18
Kata pak sby presiden ke 6 indonesia kalo sampek 1putaran berarti curang Jangan tutup mata yaa kawan kawan #Pemilu2024 #Pemilu,NurulAinie,0,0,0,2024-02-15T14:19:41.000Z,Kata pak sby presiden ke 6 indonesia kalo sampek 1 putaran berarti curang Jangan tutup mata yaa kawan kawan,,negative,18
"Setiap langkah dari tim pemenang ini membawa harapan baru bagi Indonesia: Ganjar Mahfud 
@KEVINSI81246502
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Meisya Fia,0,0,0,2024-02-15T15:00:04.000Z,Setiap langkah dari tim pemenang ini membawa harapan baru bagi Indonesia: Ganjar Mahfud,,neutral,16
"Nyoblos di Bali, Luhut: Saya Harap Semua Damai Walaupun Kemarin Beda, Itu Demokrasi!

hTetaps://kabargolkar.com/read/kabar_kader/36944/nyoblos-di-bali-luhut-saya-harap-semua-damai-walaupun-kemarin-beda-itu-demokrasi-

#golkar #kabargolkar #golkarindonesia #airlanggahartarto #golkar2024 #golkarsolid #golkarprabowo #pemilu2024 #pemiludamai #pemilu #prabowogibran",𝙆𝙖𝙗𝙖𝙧 𝙂𝙤𝙡𝙠𝙖𝙧,0,0,4,2024-02-15T14:34:00.000Z,"Nyoblos di Bali, Luhut: Saya Harap Semua Damai Walaupun Kemarin Beda, Itu Demokrasi!",,negative,13
"Hasil pemilihan dari beberapa daerah 02 prabowo-gibran unggul terus dan pastikan tidak ada kecurangan,tetap kawal terus suara 02 
#pragib #PrabowoGibran2024 
#Pemilu2024 #KPU",dewantara,0,0,2,2024-02-15T14:42:53.000Z,"Hasil pemilihan dari beberapa daerah 02 prabowo-gibran unggul terus dan pastikan tidak ada kecurangan,tetap kawal terus suara 02",,neutral,18
Ridwan Kamil Marah Usai Warganet Sebut Nama Almarhum Eril Gegara Unggah Foto Prabowo-Gibran Unggul di Pemilu 2024,OposisiCerdas.com,0,3,5,2024-02-15T14:36:15.000Z,Ridwan Kamil Marah Usai Warganet Sebut Nama Almarhum Eril Gegara Unggah Foto Prabowo-Gibran Unggul di Pemilu 2024,,neutral,17
Pemilu 2024 Bukit kesuksesan bangsa,Miomi Mee,0,0,1,2024-02-15T14:42:16.000Z,Pemilu 2024 Bukit kesuksesan bangsa,,positive,5
"Keren sih Komeng nih, masterpiece & moodbooster nya Pemilu 2024 ",MEDIOCLUB,0,0,0,2024-02-15T14:08:59.000Z,"Keren sih Komeng nih, masterpiece & moodbooster nya Pemilu 2024",,positive,10
"Jejak Demokrasi yang Terawat, KPPS Desa Tukum Komitmen Jaga Kebersihkan Lokasi TPS Pasca-Pemilu 2024",Abdi,0,0,0,2024-02-15T14:12:11.000Z,"Jejak Demokrasi yang Terawat, KPPS Desa Tukum Komitmen Jaga Kebersihkan Lokasi TPS Pasca-Pemilu 2024",,neutral,14
Kapan Gaji KPPS Pemilu 2024 Cair?,Noeroel,0,0,0,2024-02-15T14:38:20.000Z,Kapan Gaji KPPS Pemilu 2024 Cair?,,neutral,6
Begini Cara Cek Hasil Pemilu 2024 di Website Resmi KPU,SERU.co.id,0,0,0,2024-02-15T14:15:48.000Z,Begini Cara Cek Hasil Pemilu 2024 di Website Resmi KPU,,neutral,10
"Viral Hasil Sirekap yang Tidak Sesuai Formulir C1 Plano TPS, Ketua KPU Beri Penjelasan

#KPPS #Pemilu2024 #Dindanews",Dinda News ID,0,0,0,2024-02-15T14:24:43.000Z,"Viral Hasil Sirekap yang Tidak Sesuai Formulir C1 Plano TPS, Ketua KPU Beri Penjelasan",,neutral,14
"Dandenpom I/1 Pematang Siantar Dampingi Pangdam I/BB Tinjau Pelaksanaan Pemilu 2024

#tniadmengabdidanmembangunbersamarakyat
#puspomad
#denpompematangsiantar",puspom_tni_ad,0,1,0,2024-02-15T14:25:05.000Z,Dandenpom I/1 Pematang Siantar Dampingi Pangdam I/BB Tinjau Pelaksanaan Pemilu 2024,,neutral,11
"Indonesia menuju spontan 

Komeng Sering Bersama Rakyat Kecil Adul Daus Mini  Uhuy 

Real Quick Count #Pemilu2024",Crack Checker 埃尔南达 ,0,10,63,2024-02-15T14:11:57.000Z,Indonesia menuju spontan   Komeng Sering Bersama Rakyat Kecil Adul Daus Mini  Uhuy   Real Quick Count,,neutral,15
#Selfie #arifluqmanngaji  #Pemilu2024 #pemiluserentak2024 #PILPRES2024 selesai sudah SAKSI #PAN #PartaiAmanatNasional,arifluqmanngaji,0,0,2,2024-02-15T15:09:12.000Z,selesai sudah SAKSI,,neutral,3
pemilu 2024 ini bukan capres vs capres. tapi lebih ke rakyat vs negara.,Jerry.,0,0,0,2024-02-15T14:11:51.000Z,pemilu 2024 ini bukan capres vs capres. tapi lebih ke rakyat vs negara.,,negative,13
"Selalu menginspirasi meliat semangat perubahan dari duo hebat ini: paket Ganjar Mahfud 
@KawuloA26296372
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Arif Budiman,0,0,0,2024-02-15T15:06:15.000Z,Selalu menginspirasi meliat semangat perubahan dari duo hebat ini: paket Ganjar Mahfud,meliat,positive,15
"Kapolres Pelabuhan belawan pimpin apel Konsolidasi dalam Pam pemungutan dan penghitungan suara pemilu 2024.

#polrespelabuhanbelawan

@DivHumas_Polri
 

@HumasPoldaSumut",POLRES PELABUHAN BELAWAN,0,0,1,2024-02-15T14:10:55.000Z,Kapolres Pelabuhan belawan pimpin apel Konsolidasi dalam Pam pemungutan dan penghitungan suara pemilu 2024.,,neutral,14
"Pemilu 2024: LDII Ajak Masyarakat Bersabar Menunggu Hasil Hitung Resmi KPU via 
@infosumbar
 hTetaps://infosumbar.net/berita/pemilu-2024-ldii-ajak-masyarakat-bersabar-menunggu-hasil-hitung-resmi-kpu/

#infosumbar",SUMBAR,0,0,0,2024-02-15T14:03:57.000Z,Pemilu 2024: LDII Ajak Masyarakat Bersabar Menunggu Hasil Hitung Resmi KPU via,,neutral,12
"Babinsa Koramil 0816/06 Tanggulangin Kawal Logistik Usai Pasca Pemilu 2024
hTetaps://instagram.com/p/C3XvOyZP3XX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==",kodim_0816,0,0,0,2024-02-15T14:23:03.000Z,Babinsa Koramil 0816/06 Tanggulangin Kawal Logistik Usai Pasca Pemilu 2024,,neutral,10
"Kita bangga jd pendukung setia pasangan hebat ini: Ganjar Mahfud 
@kevon_yund40732
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Agustian Rangga,0,0,0,2024-02-15T15:02:22.000Z,Kita bangga jd pendukung setia pasangan hebat ini: Ganjar Mahfud,,positive,13
Personil Polsek Babakan Madang Monitoring Proses Pencoblosan Pemilu 2024 di Wilayah Desa Citaringgul.,Polsek Babakan Madang Bogor,0,0,0,2024-02-15T14:51:16.000Z,Personil Polsek Babakan Madang Monitoring Proses Pencoblosan Pemilu 2024 di Wilayah Desa Citaringgul.,,neutral,13
"Polwan Indonesiatangguh bernama Brigadir Isnainy, menunjukkan dedikasi tinggi dalam menjaga koTidak suara Pemilu 2024 di Ngawi 
#Pemilu2024",FuToday,0,19,42,2024-02-15T14:36:08.000Z,"Polwan Indonesiatangguh bernama Brigadir Isnainy, menunjukkan dedikasi tinggi dalam menjaga koTidak suara Pemilu 2024 di Ngawi",,neutral,16
"mereka adalah pemimpin yang bisa mendengarkan suara rakyat dan menghadirkan solusi nyata 
@kht01263
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Faisal Adrian,0,0,0,2024-02-15T15:09:07.000Z,mereka adalah pemimpin yang bisa mendengarkan suara rakyat dan menghadirkan solusi nyata,,positive,16
"Pemilu 2024 di Papua Pegunungan Kacau, Jonni Hermanto: Bawaslu dan KPU Pusat Harus Bertindak",nusantara62 redaksi,0,1,0,2024-02-15T14:21:19.000Z,"Pemilu 2024 di Papua Pegunungan Kacau, Jonni Hermanto: Bawaslu dan KPU Pusat Harus Bertindak",,neutral,14
Kapan Pemilu 2024 Lanjutan di Jakarta Utara? Berikut Rincian TPS dan Jadwalnya,Pikiran Rakyat,0,0,0,2024-02-15T14:29:34.000Z,Kapan Pemilu 2024 Lanjutan di Jakarta Utara? Berikut Rincian TPS dan Jadwalnya,,neutral,12
"Bangga jd pendukung Ganjar Mahfud mereka adalah sosok inspiratif yang pantas kita dukung sampai akhir 
@KimNdit3389
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Antonio Graham,0,0,0,2024-02-15T15:01:54.000Z,Bangga jd pendukung Ganjar Mahfud mereka adalah sosok inspiratif yang pantas kita dukung sampai akhir,,positive,18
"Semangat Muda Selamat ikut merayakan kemenangan awal mas KeTum 
@AgusYudhoyono
 
#PrabowoGibran2024 
#Pemilu2024",Ksatria Muda,0,0,0,2024-02-15T14:14:41.000Z,Semangat Muda Selamat ikut merayakan kemenangan awal mas KeTum,,positive,9
"Kontroversi Sirekap Pemilu 2024, Klarifikasi KPU dan Realitas Kesalahan Sistem",harapanrakyat.com,0,0,0,2024-02-15T14:52:42.000Z,"Kontroversi Sirekap Pemilu 2024, Klarifikasi KPU dan Realitas Kesalahan Sistem",,neutral,10
"Pamwatwil Polda Papua Bersama Kapolres Paniai dan Kabag Ops Laksanakan Pemantauan Pemilu 
hTetaps://nabire.net/pamwatwil-polda-papua-bersama-kapolres-paniai-dan-kabag-ops-laksanakan-pemantauan-pemilu/
#poldapapua #polrespaniai #pemilu2024 #paniai #papuatengah #papua",nabirenet,0,0,1,2024-02-15T14:53:48.000Z,Pamwatwil Polda Papua Bersama Kapolres Paniai dan Kabag Ops Laksanakan Pemantauan Pemilu,Pamwatwil,neutral,12
Kunto Aji menceritakan awal mula dipilih menjadi Linmas pada saat Pemilu 2024. Ada-ada aja deh.,detikhot,0,0,0,2024-02-15T14:49:13.000Z,Kunto Aji menceritakan awal mula dipilih menjadi Linmas pada saat Pemilu 2024. Ada-ada aja deh.,,neutral,15
"teruslah berjuang tanpa lelah, paket terbaik kita semua: Ganjar Mahfud 
@Kenzu_001
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Bayu Pratama,0,0,0,2024-02-15T14:57:35.000Z,"teruslah berjuang tanpa lelah, paket terbaik kita semua: Ganjar Mahfud",,positive,13
"Bersama-sama dengan Ganjar Mahfud, mari kita wujudkan impian besar kita sebagai bangsa 
@ketutsu68420483
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Tasya Clarasa,0,0,0,2024-02-15T15:14:35.000Z,"Bersama-sama dengan Ganjar Mahfud, mari kita wujudkan impian besar kita sebagai bangsa",,neutral,15
Yok kita bongkar semua kecurangan pemilu 2024 .Siapkan data2nya,omatan,0,0,0,2024-02-15T14:56:41.000Z,Yok kita bongkar semua kecurangan pemilu 2024 .Siapkan data2nya,,negative,9
WKWK serba serbi pemilu 2024,liz taylor ☆,0,0,0,2024-02-15T14:45:23.000Z,haha serba serbi pemilu 2024,,negative,5
"dengan kepemimpinan yang adil dan berintegritas, pak Ganjar Mahfud akan membawa perubahan positif bagi negeri ini 
@kemala84951
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Adelia Khanza,0,0,0,2024-02-15T15:04:21.000Z,"dengan kepemimpinan yang adil dan berintegritas, pak Ganjar Mahfud akan membawa perubahan positif bagi negeri ini",,positive,19
"Bangga jd pendukung Ganjar Mahfud yang punya semangat juang gak tergoyahkan 
@kentangrbuss
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Aarav Aryatama,0,0,0,2024-02-15T15:00:11.000Z,Bangga jd pendukung Ganjar Mahfud yang punya semangat juang gak tergoyahkan,,positive,14
Apa Itu Silent Majority yang Viral di Media Sosial setelah Pemilu 2024 hTetaps://lifestyle.solopos.com/apa-itu-silent-majority-yang-viral-di-media-sosial-setelah-pemilu-2024-1864306?utm_source=dlvr.it&utm_medium=twitter,Solopos,0,0,0,2024-02-15T14:16:15.000Z,Apa Itu Silent Majority yang Viral di Media Sosial setelah Pemilu 2024,,neutral,12
"Dear 
@KPU_ID
 tolong cek dan diperbaiki, dari jam 18.00 wib belum diperbaiki 

@Gerindra
 
@gibran_tweet
 
@bahlillahadalia
 
@bawaslu_RI
 
#Pemilu2024 #Pemilu2024AmanDamai",Panggil aja sayang~,0,0,0,2024-02-15T13:57:23.000Z,"Dear     tolong cek dan diperbaiki, dari jam 18.00 wib belum diperbaiki",,neutral,11
"Bersama Ganjar Mahfud, mari jdkan Indonesia lebih baik dari sebelumnya 
@KeramiU59306
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Hesti Maharani,0,0,0,2024-02-15T15:02:21.000Z,"Bersama Ganjar Mahfud, mari jdkan Indonesia lebih baik dari sebelumnya",,neutral,13
"Ayo terus maju bersama pasangan calon presiden-wakil presiden terbaik, Ganjar Mahfud 
@KenKristoforus
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Nurul amalia,0,0,0,2024-02-15T15:06:25.000Z,"Ayo terus maju bersama pasangan calon presiden-wakil presiden terbaik, Ganjar Mahfud",,neutral,14
"Untung gua udah lulus sekolah anjir, Gakebayang kalo harus ngeliatin mukanya gibran setiap hari 

#Pemilu2024",Heri Febriansyah,0,0,0,2024-02-15T15:01:03.000Z,"Untung gua udah lulus sekolah anjir, Gakebayang kalo harus ngeliatin mukanya gibran setiap hari",,positive,14
"Ini bukan Quick count #Pemilu2024 tapi rekap riil back up C1 dari saksi TPS

FOLLOW!  
@Pemiluco
 
DAFTAR!  hTetap://Pemilu.co 

Kondisinya                             Penjelasannya",Coach Axdwin,0,32,53,2024-02-15T14:59:59.000Z,Ini bukan Quick count   tapi rekap riil back up C1 dari saksi TPS  FOLLOW!       DAFTAR!     Kondisinya                             Penjelasannya,,neutral,17
Golongan Hitam pemilu 2024 #PemiluSerentak2024,subjectivity,0,0,0,2024-02-15T14:03:36.000Z,Golongan Hitam pemilu 2024,,neutral,4
"PDIP
#Pemilu2024
#DemokrasiSukses
KPPS
Indonesia
Quick Count
Djumono
Djumono
Sirekap
Jokowi
RIP DEMOKRASI
Senayan
Happy Valentine
PBOWoGBRan PILIHANKita
Di TPS
Bawaslu",TUKANG LISTRIK,0,0,0,2024-02-15T14:44:42.000Z,PDIP     KPPS Indonesia Quick Count Djumono Djumono Sirekap Jokowi RIP DEMOKRASI Senayan Happy Valentine PBOWoGBRan PILIHANKita Di TPS Bawaslu,PBOWoGBRan,neutral,19
"Mari menjunjung tinggi persatuan dan kesatuan untuk Indonesia maju.

#tolakintoleransi #tolakradikalisme  #tolakekstremisme  #kaltarabersatu #toleransi #pancasila #pluralisme #indonesia #pemilu2024 #pemilu #pilpres2024 #demokrasi",Kaltara bersatu,0,0,0,2024-02-15T14:56:23.000Z,Mari menjunjung tinggi persatuan dan kesatuan untuk Indonesia maju.,,positive,9
"Pendukung setia Ganjar Mahfud siap terus berjuang demi masa depan Indonesia yang lebih cerah 
@kimberly_t99375
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",alex herawan,0,0,0,2024-02-15T15:05:13.000Z,Pendukung setia Ganjar Mahfud siap terus berjuang demi masa depan Indonesia yang lebih cerah,,positive,17
"Pak Ganjar dan Pak Mahfud, teruslah menginspirasi dengan dedikasi dan komitmen kalian 
@KerangDago
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Tian Mahawira,0,0,0,2024-02-15T15:04:01.000Z,"Pak Ganjar dan Pak Mahfud, teruslah menginspirasi dengan dedikasi dan komitmen kalian",,positive,16
"I just hope Prabowo did the 'Itachi things' for doing all of these. Maha besar Allah sebaik-baik pembuat rencana.
#Pemilu2024",Λdlan Μuhammad,0,0,1,2024-02-15T14:05:53.000Z,I just hope Prabowo did the 'Itachi things' for doing all of these. Maha besar Allah sebaik-baik pembuat rencana.,,positive,19
"Twit terbaik Zarry sepanjang proses pemilu 2024. Juga sepanjang saya mengikuti akunnya.

Bravo, Zar!",Zen RS,593,5.2K,15K,2024-02-15T15:02:55.000Z,"Twit terbaik Zarry sepanjang proses pemilu 2024. Juga sepanjang saya mengikuti akunnya.  Bravo, Zar!",,positive,14
"PETUGAS KPPS MENINGGAL MENDADAK DIDUGA KELELAHAN 

#Pemilu2024",ardan,0,0,0,2024-02-15T14:54:22.000Z,PETUGAS KPPS MENINGGAL MENDADAK DIDUGA KELELAHAN,,neutral,6
Persatuan Gereja-gereja di Indonesia: Kita Harus Hormati Hasil Pemilu 2024,Ardi,0,0,0,2024-02-15T14:03:19.000Z,Persatuan Gereja-gereja di Indonesia: Kita Harus Hormati Hasil Pemilu 2024,,neutral,10
sumpah saya puas banget ama pemilu 2024,watermelon,0,0,0,2024-02-15T14:34:03.000Z,sumpah saya puas banget ama pemilu 2024,,positive,7
"Bersama-sama dengan Ganjar Mahfud, mari kita wujudkan perubahan nyata di negeri ini 
@Ketempun
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Kayla88Aulia,0,0,1,2024-02-15T15:09:06.000Z,"Bersama-sama dengan Ganjar Mahfud, mari kita wujudkan perubahan nyata di negeri ini",,neutral,15
Jadi di pemilu 2024 ini kalo ada yang teriak kecurangan ya harap di maklumi aja ya pak,Uncle Iyank,0,0,0,2024-02-15T15:11:54.000Z,Jadi di pemilu 2024 ini kalo ada yang teriak kecurangan ya harap di maklumi aja ya pak,,negative,17
Peresiden/Wakil Presiden Curang Pemilu 2024,Joserizal,0,0,1,2024-02-15T15:04:15.000Z,Peresiden/Wakil Presiden Curang Pemilu 2024,Peresiden/Wakil,negative,5
"Mereka yang main, kita yang kena.
#curang #Pemilu2024",stroberisundae,0,0,0,2024-02-15T14:10:27.000Z,"Mereka yang main, kita yang kena.",,negative,6
"Merasa Pemilu 2024 Dinodai Kecurangan, TPN Ganjar Mahfud Bentuk Tim Investigasi",Redaksi Kalbar Digital,0,0,0,2024-02-15T14:47:21.000Z,"Merasa Pemilu 2024 Dinodai Kecurangan, TPN Ganjar Mahfud Bentuk Tim Investigasi",,neutral,10
Warga Jaga Suara Terima 90 Laporan Kecurangan Pemilu 2024,IDN Times,0,0,1,2024-02-15T14:43:06.000Z,Warga Jaga Suara Terima 90 Laporan Kecurangan Pemilu 2024,,neutral,9
"Pendukung setia Ganjar Mahfud siap melawan segala rintangan demi mewujudkan cita-cita besar mereka 
@KazmaMuham81154
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Ayas ibnuhanif,0,0,0,2024-02-15T15:02:03.000Z,Pendukung setia Ganjar Mahfud siap melawan segala rintangan demi mewujudkan cita-cita besar mereka,,positive,16
"Oke gass prabowo gibran
Komeng PDIP #Pemilu2024 #DemokrasiSukses kpps",akunbuzzer,0,0,0,2024-02-15T14:13:35.000Z,Oke gass prabowo gibran Komeng PDIP     kpps,,neutral,7
Mantap polisi ngadain apel kesiapan untuk pengamanan pemilu 2024,jonatha aliando,0,0,0,2024-02-15T14:52:46.000Z,Mantap polisi ngadain apel kesiapan untuk pengamanan pemilu 2024,,neutral,9
"Joget in dulu Prabowo Gibran 1 Putaran-
-
#FixPrabowoGibran #02SatuPutaran #Prabowo #Gibran #PrabowoGibran #Pemilu2024",Ini Nih Forum,0,0,0,2024-02-15T14:52:44.000Z,Joget in dulu Prabowo Gibran 1 Putaran- -,,neutral,8
"Real Count KPU Capai 50%, Pemetaan Kekalahan Prabowo dan Kemenangan Anies
#digoid #digonews #Pemilu2024",Digo ID,3,7,8,2024-02-15T14:15:27.000Z,"Real Count KPU Capai 50%, Pemetaan Kekalahan Prabowo dan Kemenangan Anies",,neutral,11
"GA DI MANA MANA UWU SMUA JIRRR

""dulu kita ketemu pas jaman pemilu 2024"" ",yaya,0,0,0,2024-02-15T14:36:04.000Z,"GA DI MANA MANA UWU SMUA JIRRR  ""dulu kita ketemu pas jaman pemilu 2024""",,positive,14
"Selamatkan negeri ini dengan dukungan penuh buat paket hebat, Ganjar Mahfud 
@Kennnnnnzzzzzzz
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",zidan zaenal,0,0,0,2024-02-15T15:08:12.000Z,"Selamatkan negeri ini dengan dukungan penuh buat paket hebat, Ganjar Mahfud",,neutral,14
MVP pemilu 2024. Jadi ini mah,Tahir Hadiwijoyo,0,0,0,2024-02-15T14:55:46.000Z,MVP pemilu 2024. Jadi ini mah,,neutral,6
"Dukungan kita gakkan pernah pudar buat Ganjar Mahfud yang selalu berjuang buat rakyat 
@keposaja03
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Bisma Wijayaputra,0,0,0,2024-02-15T15:00:49.000Z,Dukungan kita gakkan pernah pudar buat Ganjar Mahfud yang selalu berjuang buat rakyat,,positive,16
"mereka adalah pasangan yang saling melengkapi dan siap menjalankan tugas kepemimpinan dengan baik 
@kif1363489
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Farid Akbar,0,0,0,2024-02-15T15:10:00.000Z,mereka adalah pasangan yang saling melengkapi dan siap menjalankan tugas kepemimpinan dengan baik,,positive,17
Sehat selalu utk rakyat yang sedang berjuang demi kebenaran. Keep healthy guysss #Pemilu2024 #RIPdemokrasi,Annisa zikriyah,0,0,0,2024-02-15T14:06:29.000Z,Sehat selalu utk rakyat yang sedang berjuang demi kebenaran. Keep healthy guysss,,positive,12
Bhabinkamtibmas Desa Kadumanggu Monitoring Proses Pencoblosan Pemilu 2024 di Wilayah Desa Kadumanggu.,Polsek Babakan Madang Bogor,0,0,0,2024-02-15T14:46:41.000Z,Bhabinkamtibmas Desa Kadumanggu Monitoring Proses Pencoblosan Pemilu 2024 di Wilayah Desa Kadumanggu.,,neutral,12
"Dugaan Pelanggaran Pemilu 2024 di Kota Malang, Bawaslu Temukan Penyusup Pemilih di TPS hTetaps://zonamalang.com/malang-raya/dugaan-pelanggaran-pemilu-2024-di-kota-malang-bawaslu-temukan-penyusup-pemilih-di-tps/ lewat 
@zona_malang",Zonamalang.com,0,0,0,2024-02-15T14:06:04.000Z,"Dugaan Pelanggaran Pemilu 2024 di Kota Malang, Bawaslu Temukan Penyusup Pemilih di TPS  lewat",,neutral,14
"And who is the mastermind ?
hTetaps://rri.go.id/nasional/272023/jumlah-penjabat-kepala-daerah-capai-170-orang-tahun-ini
#Pilpres2024 #Pileg2024 #Pemilu2024",Saelsita,0,0,0,2024-02-15T14:35:45.000Z,And who is the mastermind ?,,neutral,6
"Memang usaha akan selalu menghasilkan hasil yang mulus Prabowo Gibran 1 Putaran.
-
#FixPrabowoGibran #02SatuPutaran #Prabowo #Gibran #PrabowoGibran #Pemilu2024",Ini Nih Forum,0,0,0,2024-02-15T14:53:43.000Z,Memang usaha akan selalu menghasilkan hasil yang mulus Prabowo Gibran 1 Putaran. -,,positive,13
"Caleg Sistem Paylater
Yang Penting DP Dulu.
Hehehehe 

#Pilpres2024 #Pemilu2024",Beringin Muda,2,4,6,2024-02-15T14:45:30.000Z,Caleg Sistem Paylater Yang Penting DP Dulu. Hehehehe,,negative,8
"Selamat terpilihnya Presiden VIORI 2024-2026, melalui Munas di JOGJA yang berjalan Sukses hTetaps://potretbikers.com/2024/02/15/selamat-terpilihnya-presiden-viori-2024-2026-melalui-munas-di-jogja-yang-berjalan-sukses/ 

Bukan hasil Quick Count #Pemilu2024",OtoBeken - Jurnalis,0,0,0,2024-02-15T14:16:24.000Z,"Selamat terpilihnya Presiden VIORI 2024-2026, melalui Munas di JOGJA yang berjalan Sukses    Bukan hasil Quick Count",,neutral,16
Rano Karno Dirikan Kamar Hitung Pemilu 2024,Gesuri,0,0,0,2024-02-15T14:56:36.000Z,Rano Karno Dirikan Kamar Hitung Pemilu 2024,,neutral,7
"Bangga banget jd pendukung Ganjar Mahfud mereka punya komitmen kuat buat membangun negeri ini dengan baik 
@KingYudha1
 
#Pemilu2024
Ganjar |
RIP Demokrasi
",Radit Gafar,0,0,0,2024-02-15T15:02:50.000Z,Bangga banget jd pendukung Ganjar Mahfud mereka punya komitmen kuat buat membangun negeri ini dengan baik,,positive,19
"Alhamdulillah Pemilu 2024 berjalan lancar.

#tolakintoleransi #tolakradikalisme  #tolakekstremisme  #kaltarabersatu #toleransi #pancasila #pluralisme #indonesia #pemilu2024 #pemilu #pilpres2024 #demokrasi",Kaltara bersatu,0,0,0,2024-02-15T14:45:49.000Z,Alhamdulillah Pemilu 2024 berjalan lancar.,,positive,5
"Capek ketawa  seru banget pemilu tahun ini 
#Pemilu2024",nanonano,0,1,1,2024-02-15T14:19:52.000Z,Capek ketawa  seru banget pemilu tahun ini,,positive,7
Pemilu 2024 banyak cacatnya masihkah rakyat bisa percaya dan menerima hasilnya ???,WeKa,0,0,0,2024-02-15T14:16:17.000Z,Pemilu 2024 banyak cacatnya masihkah rakyat bisa percaya dan menerima hasilnya ???,,negative,12
